vendor_row_id,canonical_brand_name,source_brand_variants,company_name,company_pt,website_url,instagram_url,address,action,matched_existing_hint,source_sheet,source_rows,source_checksum
v0167,Karya Graha Cemerlang,Karya Graha Cemerlang,,PT Karya Graha Cahaya,,https://www.instagram.com/karyagrahacemerlang/?hl=en,Jakarta,INSERT_NEW,,List,210,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0168,Katta Indonesia,Katta Indonesia,,,https://katta.co.id/,https://www.instagram.com/kattaindonesia/?hl=en,Jakarta,INSERT_NEW,,List,211,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0169,Kayu Alam,Kayu Alam,,,,https://www.instagram.com/kayualam/,Bekasi,INSERT_NEW,,List,212,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0170,Kayu Asri,Kayu Asri,,PT Kayu Asri indonesia,https://kayuasri.com/,https://www.instagram.com/kayuasri?igsh=MXdieXgycnZ2cnU2Mw==,Jakarta,INSERT_NEW,,List,213,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0171,Kayu Emas,Kayu Emas,,,,https://www.instagram.com/kayuemas.furniture/,Jepara,INSERT_NEW,,List,214,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0172,Kayu Lapis Indonesia,Kayu Lapis Indonesia,,PT Kayu Lapis Indonesia,https://pt-kli.com/contact/,https://www.instagram.com/kayulapisindonesia/?hl=en,Kendal - Jawa Tengah,INSERT_NEW,,List,215;216,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0173,KD Panels,KD Panels,,,https://www.keding-global.com/?gad_source=1&gad_campaignid=23066318787&gbraid=0AAAAAqwRsLQ7ThSfOBVnQZ4Etr_CzLoA8&gclid=Cj0KCQjwo63HBhCKARIsAHOHV_VEOiEC-NtpvjEl4fsIlqXjpElgOnsO5Grjx5cICkPmNq7bkfYH-BYaAtyjEALw_wcB,https://www.instagram.com/kdpanels_id/?hl=en,Jakarta,INSERT_NEW,,List,217,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0174,Kertasive,Kertasive,,,https://kertasive.id/,https://www.instagram.com/kertasive.id/,Tangerang,INSERT_NEW,,List,218,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0175,Kingtas,Kingtas,,,https://www.kingtasindonesia.com/,,Jakarta,INSERT_NEW,,List,465,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0176,Kitto Furniture,Kitto Furniture,,,,https://www.instagram.com/kittofurniture/,Jakarta,INSERT_NEW,,List,219,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0177,KKPL Indonesia,KKPL Indonesia,,,,https://www.instagram.com/kkpl.indonesia/?hl=en,Batam,INSERT_NEW,,List,477,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0178,Knobs And Pulls,Knobs And Pulls,,,,https://www.instagram.com/knobsandpulls.id/?hl=en,Surabaya,INSERT_NEW,,List,220,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0179,Kodai Door,Kodai Door,,,https://kodaidoor.com/,https://www.instagram.com/kodaidoor.official,Bekasi,INSERT_NEW,,List,221,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0180,Koru,Koru,,PT Bangunan Jaya Cemerlang,https://korumcm.com/,https://www.instagram.com/koruhome.id/?hl=en,Jakarta,INSERT_NEW,,List,222;223,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0181,Kreasiveneer Indonesia,Kreasiveneer Indonesia,,,https://kreasiveneer-indonesia.com/,https://www.instagram.com/kreasi_veneer?igsh=MWpiNzg4b2NlYmFxaw==,Tangerang,INSERT_NEW,,List,224,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0182,Kumeli Terrazo,Kumeli Terrazo,,,,https://www.instagram.com/kumeli_terrazzo/,Jakarta,INSERT_NEW,,List,225,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0183,Lalapis,Lalapis,,,https://www.lalalamp.id/shop/lalapis/3,https://www.instagram.com/lalapis.id/?hl=en,"Jakarta, Bekasi, Bandung, Bali",INSERT_NEW,,List,226,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0184,Lalauce Lighting,Lalauce Lighting,,,,https://www.instagram.com/laluce_lighting/?hl=en,Jakarta,INSERT_NEW,,List,227,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0185,Lanrose Painting,Lanrose Painting,,,https://www.tokopedia.com/lanroseofficial,https://www.instagram.com/lanrose.painting?igsh=a3BubmwwcDk2bDN1,Jakarta,INSERT_NEW,,List,228,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0186,Lantai Kayu Surabaya,Lantai Kayu Surabaya,,,https://surabayaparket.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYqKwPVky5QrdBNY5CciRg2sbobRLpoCR7aL-F1gOfhNkJXYAfR6GrbOyc_aem_hF5iUXXoIOGUO-pw4Kikhw,https://www.instagram.com/lantaikayu.surabayaparket/?hl=en,Surabaya,INSERT_NEW,,List,229,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0187,Lantekayu,Lantekayu,,,"https://renson.net/gd-gb
https://www.reynaers.com/",https://www.instagram.com/lantekayuindonesia?igsh=MXNuamdsZnM5Z3lscg==,Jakarta,INSERT_NEW,,List,230;231,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0188,Latif Living,Latif Living,,,https://latif-living.com/,https://www.instagram.com/latif.living,Bali,INSERT_NEW,,List,467,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0189,Latterday,Latterday,,,,https://www.instagram.com/latterday.co/?hl=en,Jawa Tengah,INSERT_NEW,,List,232,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0190,Lava Solid Surface,Lava Solid Surface,,,https://www.lavasolid.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZZmCx1FhTEPfWW83okxBu6jS8ozx3rraw0YTeWZH3Y83aUzE0qQeJqRzo_aem_kkJKFcl6JjHSaRLXq5bZDg,https://www.instagram.com/lavasolid/,Jakarta,INSERT_NEW,,List,233;234,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0191,Lb.interiorceiling,Lb.interiorceiling,,,,https://www.instagram.com/lb.interiorceiling/,Jakarta,INSERT_NEW,,List,480,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0192,Leder Haus,Leder Haus,,,https://leder-haus.com/,https://www.instagram.com/lederhaus_id/?hl=en,"Jakarta, Bandung, Bali",INSERT_NEW,,List,235,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0193,Line 8 --> satu group dengan Ecourban,Line 8 --> satu group dengan Ecourban,,,https://line8.com.sg/?fbclid=PAZnRzaANUT55leHRuA2FlbQIxMQABp04P2RbW2ZgXibakcojDNdFtJcjShQWAMMpbL9QAlTjdM3La1x2IsBT0qK3Y_aem_3RoDzHAbNyDhKiBRxdmKBw,https://www.instagram.com/line8powertracks?igsh=MXQ1bnVrMmUwZDl5Zg==,Tangerang,INSERT_NEW,,List,236,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0194,Lio Living,Lio Living,,,https://lioliving.com/?srsltid=AfmBOoqI-AzZmm03lBN2B7XR0zaRPFJxLcqFYQhOAFYdQ595F2khOPmz,,Yogyakarta,INSERT_NEW,,List,237,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0195,Little Italy,Little Italy,,,https://www.canva.com/design/DAGYgCF_eDk/lTkjAE4i9BQsgzHM4z-kyQ/view?utm_content=DAGYgCF_eDk&utm_campaign=designshare&utm_medium=link&utm_source=viewer,https://www.instagram.com/littleitaly.id/?hl=en,,INSERT_NEW,,List,238,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0196,Lonilla living,Lonilla living,,,,https://www.instagram.com/lonilla.living/?hl=en,Jakarta,INSERT_NEW,,List,239,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0197,Loom & Stone Indonesia,Loom & Stone Indonesia,,,loomandstone.id,https://www.instagram.com/loomandstone.id/,Jakarta Selatan,INSERT_NEW,,List,240,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0198,Ltech Indonesia,Ltech Indonesia,,,https://www.ltechsmart.id/home,https://www.instagram.com/ltech_id/,"Tangerang, Jakarta, Surabaya, Bali",INSERT_NEW,,List,241,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0199,Lumilight,Lumilight,,,,https://www.instagram.com/lumilight.id/?hl=en,Serpong,INSERT_NEW,,List,242,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0200,Luminaria Handles & Lighting,Luminaria Handles & Lighting,,,https://www.tokopedia.com/luminariahandles,https://www.instagram.com/luminariahandles/,Jakarta,INSERT_NEW,,List,243,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0201,Luminova,Luminova,,,,,Jakarta,INSERT_NEW,,List,468,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0202,Lumio Aluminium,Lumio Aluminium,,,https://lumiosolution.id,https://www.instagram.com/lumio_solution/,Jakarta,INSERT_NEW,,List,244,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0203,Lumo,Lumo,,,https://www.lumolumo.id/,https://www.instagram.com/lumo.surface/,Jakarta,INSERT_NEW,,List,245,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0204,Luna Rattan,Luna Rattan,,,https://www.lunabalifurniture.com/?utm_source=linktree&utm_medium=social&fbclid=PARlRTSANikEZleHRuA2FlbQIxMQABp9cLD7oTnSGDV7PuERCOJC42nJJS_GmvMhHlHG65lwMoo4Dhg8fSxNO6BEQx_aem_p1wnOysEwqjk1uMHOd1Hug,https://www.instagram.com/lunarattanfurniture/,Bali,INSERT_NEW,,List,246,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0205,Luxmenn,Luxmenn,,,https://www.luxmenn.com/,,Jakarta,INSERT_NEW,,List,482,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0206,Luxtura - Aplikator Suzuka Indonesia,Luxtura - Aplikator Suzuka Indonesia,,,,https://www.instagram.com/luxtura.id/,"Bali, Tangerang, Surabaya",INSERT_NEW,,List,247,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0207,Madana,Madana,,,,https://www.instagram.com/madanatiles/?hl=en,Jakarta,INSERT_NEW,,List,248;249;250,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0208,Magnolia V-ga,Magnolia V-ga,,,https://magnoliavga.com,https://www.instagram.com/magnolia.vga/?hl=en,Tangerang,INSERT_NEW,,List,251,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0209,Malibu,Malibu,,PT Aluprima Pacific Industries,https://aluprima.com/,https://www.instagram.com/alupacaluminium/,"Jakarta, Bekasi, Makassar",INSERT_NEW,,List,252,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0210,Malka Metal,Malka Metal,,,https://malka.co.id/,https://www.instagram.com/malka.metal,Cikarang,INSERT_NEW,,List,253;254,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0211,Marmer Berkat Abadi,Marmer Berkat Abadi,,,,https://www.instagram.com/marmerberkatabadi/,,INSERT_NEW,,List,255,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0212,Marmer X,Marmer X,,,https://marmerx.com/,https://www.instagram.com/marmerxofficial/,Tangerang,INSERT_NEW,,List,256,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0213,Master Wood,Master Wood,,PT Sari Kayu,,https://www.instagram.com/masterwood.interior,Jakarta,INSERT_NEW,,List,257,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0214,Masterlamp,Masterlamp,,,https://master-lamp.com/?fbclid=PAZnRzaANiltdleHRuA2FlbQIxMQABpxE-Iwx525gy0Peamy3fQ3s-EjUAtSRiSSpYSMG9vvAFcwmlOY_VqIFCGVVa_aem_W7GCkhfMqJ9hGzgkTZRJfA,https://www.instagram.com/masterlamp.id/,Jakarta,INSERT_NEW,,List,258,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0215,Matsuo indonesia,Matsuo indonesia,,,https://www.matsuo.co.id/?fbclid=PAdGRleANi64dleHRuA2FlbQIxMQABp2_IObGj81ua_GEjQNLLvUorLPp-PvNUbgDlX36JHUE7qVpqgEtSoE3qLBd9_aem_-N6aamxDhWbc0eTTSvB4sA,https://www.instagram.com/matsuoindonesia?igsh=MTN2dGEzMTZqeDJweQ==,Jakarta,INSERT_NEW,,List,259;260,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0216,Mbarep Jati (Pintu Jati Asli),Mbarep Jati (Pintu Jati Asli),,,https://www.mbarepjati.com/,https://www.instagram.com/pintu_jati_asli/,Jawa Tengah,INSERT_NEW,,List,261,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0217,Megatone Powder Coating,Megatone Powder Coating,,PT Sari Warna Sampurna,https://www.megatonepowdercoating.com/,https://www.instagram.com/megatone_powdercoating/,Tangerang,INSERT_NEW,,List,262,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0218,Meglio,Meglio,,,https://www.meglio.id/,https://www.instagram.com/meglio.collection/,Tangerang,INSERT_NEW,,List,263,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0219,Miann Living,Miann Living,,,,https://www.instagram.com/miannliving/,Tangerang,INSERT_NEW,,List,264,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0220,Mil & Bay,Mil & Bay,,,http://www.milandbay.com,https://www.instagram.com/milandbay/,Jakarta,INSERT_NEW,,List,265;266,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0221,Milanceramic Tiles,Milanceramic Tiles,,,https://www.milantiles.com/,https://www.instagram.com/milantiles/,Jakarta,INSERT_NEW,,List,267,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0222,MiLL Aluminium,MiLL Aluminium,,,,https://www.instagram.com/mill.aluminium/?hl=en,Jakarta,INSERT_NEW,,List,268,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0223,Mimos Surface,Mimos Surface,,PT Stone Mason Indonesia,https://www.monolithsurfaces.com,https://www.instagram.com/mimos.surface/?hl=en,"Jakarta, Bali, Surabaya",INSERT_NEW,,List,269,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0224,Miratap,Miratap,,,https://www.miratap.id,https://www.instagram.com/miratap_indonesia/,Jakarta,INSERT_NEW,,List,270,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0225,MMgalleri,MMgalleri,,,https://mmgalleri.com/home/?c=jakarta,,Jakarta,INSERT_NEW,,List,470,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0226,Modeco,Modeco,,,https://modeco.id,https://www.instagram.com/modecostoneindonesia/,Jakarta,INSERT_NEW,,List,271,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0227,Modern Dekorindo,Modern Dekorindo,,,https://www.moderndekorindo.com/,https://www.instagram.com/moderndekorindo/?hl=en,Tangerang,INSERT_NEW,,List,272;273;274;275,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0228,Moire,Moire,,,https://moirerugs.com/,https://www.instagram.com/moirerugs/,Jakarta,INSERT_NEW,,List,276,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0229,Mokatt Living,Mokatt Living,,,,https://www.instagram.com/mokattisartliving/,,INSERT_NEW,,List,277,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0230,Monolith,Monolith,,,,https://www.instagram.com/monolith_idn/?hl=en,"Jakarta, Surabaya, Bali, Medan",INSERT_NEW,,List,278;279,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0231,Monoliving,Monoliving,,,,https://www.instagram.com/monoliving.id/,Jakarta,INSERT_NEW,,List,280,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0232,Monostar,Monostar,,,https://monostar.co.id/,https://www.instagram.com/monostar.official/,Jakarta,INSERT_NEW,,List,281,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0233,Moonliving,Moonliving,,,https://www.moonliving.id/?fbclid=PAZXh0bgNhZW0CMTEAAaYgtXTCWR-U1eSZpDPmWpuLkR-uMnwTmXlXZurARBr15hTFGpldiLd34pM_aem_2O2au-iUP3UiTk090vHBwA#_,https://www.instagram.com/moonliving.id/?hl=en,Jepara,INSERT_NEW,,List,282,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0234,Morgen,Morgen,,PT Favorite Indonesia,https://morgen.co.id/,https://www.instagram.com/morgen_idn/%20,Jakarta,INSERT_NEW,,List,283;466,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0235,Morse Alam,Morse Alam,,,https://www.morsealam.com/,https://www.instagram.com/morsealam/,Jakarta,INSERT_NEW,,List,284,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0236,Mosaic Mass,Mosaic Mass,,,,https://www.instagram.com/mosaicmassofficial/?hl=en,Jakarta,INSERT_NEW,,List,285,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0237,Mosaicart,Mosaicart,,,https://mosaicart.id/,https://www.instagram.com/mosaicart.id,Jakarta,INSERT_NEW,,List,286,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0238,Mozza,Mozza,,,https://www.mozzatile.com/,https://www.instagram.com/mozzatile/,Jakarta,INSERT_NEW,,List,287,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0239,MUKA,MUKA,,,https://mukasurfaces.com/?fbclid=PARlRTSAN2Yj1leHRuA2FlbQIxMAABp5MEk2MJGGgH8BmyfeCNhvnzfXWQBxscBGE94G-25qs9IrSYOif3q6RuitCn_aem_d_38_UIbxFwwYn0-llxuNg,https://www.instagram.com/muka_surface?igsh=dzd2emo2ZnFoaGdq,"Jakarta, Surabaya",INSERT_NEW,,List,288,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0240,Muro Paint,Muro Paint,,,https://www.muropaint.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYro870CU_x8CAQZhdYe5Mf8T7JWj15AG13om221nI2XQRXR7r51NLqByo_aem_XNrR4xAV3GqCLmEEQVWABQ,https://www.instagram.com/muropaint/,"Jakarta, Bali",INSERT_NEW,,List,289,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0241,Murova Aluminium,Murova Aluminium,,,https://murova-aluminium.com/,https://www.instagram.com/murova_aluminium/,Jakarta,INSERT_NEW,,List,290,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0242,Naura Artificial,Naura Artificial,,,,https://www.instagram.com/naura_artificial?igsh=NGc1ZmtrYmZ3b3Fo,"Jakarta, Bandung",INSERT_NEW,,List,291,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0243,New Wicker,New Wicker,,,https://newwicker.com/,https://www.instagram.com/newwickermanufacturer/,Cirebon,INSERT_NEW,,List,292,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0244,Nexsta,Nexsta,,PT YKK AP Indonesia,https://www.ykkap.co.id/,https://www.instagram.com/ykkapi_official/,"Jakarta, Surabaya",INSERT_NEW,,List,293,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0245,Nobel Carpets,Nobel Carpets,,PT Nobel Industries,https://www.nobelcarpets.com/,https://www.instagram.com/nobel.carpets,Bandung,INSERT_NEW,,List,294,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0246,Nood,Nood,,,,https://www.instagram.com/noodwood_id?igsh=MXRrb293dTdhdTdsaw==,Jepara,INSERT_NEW,,List,295,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0247,Novacolor,Novacolor,,PT Guiji Cat Mada,https://novacolor.id/index.php,https://www.instagram.com/novacolor_indonesia/,"Jakarta, Surabaya",INSERT_NEW,,List,296,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0248,Nu Stone Republic,Nu Stone Republic,,PT Nustone Republik Berjaya,https://nustonerepublic.com,https://www.instagram.com/nustonerepublic_official/,Jakarta,INSERT_NEW,,List,297,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0249,Nurco Lighting,Nurco Lighting,,PT Nurco Aruna Mitra,https://www.nurcolighting.com/?fbclid=PAZXh0bgNhZW0CMTEAAaYfAh4qNoqpdAhN8f620C6KRKMU9q0Qt7KbUZxJme0uasSoC1Up9RGR6WY_aem_5CMBNGno22LJLdUcLlKCxw,https://www.instagram.com/nurcolighting/?hl=en,Tangerang,INSERT_NEW,,List,298,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0250,Nusa Sarana,Nusa Sarana,,PT Nusa Sarana Indonesia,,https://www.instagram.com/nusasarana/,Bekasi,INSERT_NEW,,List,299,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0251,Olina Furniture,Olina Furniture,,,"Olina Furniture – Reparasi & Custom Sofa, Custom Kursi, Padded Wall, Head Board & Divan, Rottan",Olina,Tangerang Selatan & Jepara,INSERT_NEW,,List,300,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0252,Olo Home,Olo Home,,,https://en.olo-home.com/,,China,INSERT_NEW,,List,301,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0253,Omah Bata,Omah Bata,,,https://omahbata.com/,https://www.instagram.com/omahbata/?hl=en,Jakarta,INSERT_NEW,,List,302,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0254,Onassis,Onassis,,,https://www.onassis-hardware.com/,https://www.instagram.com/onassis.official/,Jakarta,INSERT_NEW,,List,303,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0255,Onna,Onna,,,https://www.onna.co.id/?fbclid=PAZXh0bgNhZW0CMTEAAacahAaVMTj8CFHsYB2515MFd3uN19E8N4Qy4KIvGODx9MwwrzUm0tnBTjr5IQ_aem__bj78BYq4Ao69c5c1MjRxA,https://www.instagram.com/onnaindonesia,Jakarta,INSERT_NEW,,List,304,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0256,Osborn,Osborn,,,https://osborn.id/,https://www.instagram.com/osborn.pvcboard?igsh=MTBoemZwaXdwYWp4aQ==,Semarang,INSERT_NEW,,List,305,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0257,Oscar Barisol,Oscar Barisol,,,https://www.distributorbarrisol.id/Products.htm,,Jakarta,INSERT_NEW,,List,306,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0258,Oslo,Oslo,,,https://oslodesign.com/,https://www.instagram.com/osloflooring/,"Bali, Medan, Padang",INSERT_NEW,,List,307;308,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0259,Paloma,Paloma,,,https://palomahardware.com/,https://www.instagram.com/palomahardware/?hl=en,Jakarta,INSERT_NEW,,List,309;310,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0260,Pamosproject,Pamosproject,,,,https://www.instagram.com/pamosproject/,Jakarta,INSERT_NEW,,List,311,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0261,Pandawa Indonesia,Pandawa Indonesia,,,,https://www.instagram.com/pandawaindonesiaofficial/?hl=en,Bali,INSERT_NEW,,List,312,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0262,Panelinc,Panelinc,,,https://panelinc.id/,https://www.instagram.com/panelinc.id?igsh=bng5YTdtM3J0MW96,Jakarta,INSERT_NEW,,List,313,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0263,Panelku,Panelku,,,https://panelku.co.id/,https://www.instagram.com/panelku.co.id/?hl=en,Jakarta,INSERT_NEW,,List,314,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0264,Papan Ruma Terrazo,Papan Ruma Terrazo,,,,https://www.instagram.com/papanrumaterrazzo/,Jakarta,INSERT_NEW,,List,315,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0265,Paper Yarn,Paper Yarn,,,https://linktr.ee/paperyarn,https://www.instagram.com/paperyarn_id,Jakarta,INSERT_NEW,,List,316,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0266,Penta Prima Paint,Penta Prima Paint,,,https://mail.pentaprima.co.id/home#loaded,https://www.instagram.com/pentaprimapaint.id?igsh=OTZjNzZwdWs1NXZs,Jakarta,INSERT_NEW,,List,317,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0267,Perintis Logam Metal,Perintis Logam Metal,,,https://perintislogam.com/,https://www.instagram.com/perintis.logam/,Jakarta,INSERT_NEW,,List,318,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
v0268,Phomi,Phomi,,,https://phomimcm.com/,https://www.instagram.com/phomimcm/?hl=en,Jakarta,INSERT_NEW,,List,319,1AB11BD57893424EA226135F670197B31B96B861BA05C0C4962AF5BC8D0FBCEE
